Id,IsDeleted,CaseNumber,ContactId,AccountId,EntitlementId,SourceId,BusinessHoursId,ParentId,SuppliedName,SuppliedEmail,SuppliedPhone,SuppliedCompany,Type,RecordTypeId,Status,Reason,Origin,Language,Subject,Priority,Description,IsClosed,ClosedDate,IsEscalated,HasCommentsUnreadByOwner,HasSelfServiceComments,OwnerId,SlaStartDate,SlaExitDate,IsStopped,StopStartDate,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,ContactPhone,ContactMobile,ContactEmail,ContactFax,MayEdit,IsLocked,LastViewedDate,LastReferencedDate
5008c00001HA1FbAAL,,1127,,0018c00002FHRG9AAP,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,Please change my contact information.,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1FcAAL,,1128,,0018c00002FHQytAAH,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,Where can I download your mobile app?,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1FdAAL,,1129,,0018c00002FHRMFAA5,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,Researching,,,,Security Token,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1FeAAL,,1130,,0018c00002FHRA0AAP,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Working,,,,How do I enable automatic payment?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1FfAAL,,1131,,0018c00002FHRNMAA5,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,New,,,,Clarification of charges on my bill,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1FgAAL,,1132,,0018c00002FHQpbAAH,,,01m8c000001II9MAAW,,,,,,Technical Issue - Advanced,0128c000002iLr9AAE,On Hold,,,,Need information,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1FhAAL,,1133,,0018c00002FHQoIAAX,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Escalated,,,,Shipping container appears damaged,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1FPAA1,,1115,,0018c00002FHR2tAAH,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Waiting on customer,,,,Turbine not reaching operating speed,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1FjAAL,,1135,,0018c00002FHRQ4AAP,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Waiting on customer,,,,Facebook Message from: Larry Baxter,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1FkAAL,,1136,,0018c00002FHQjAAAX,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,New,,,,Changing my password,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1FiAAL,,1134,,0018c00002FHRI4AAP,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Working,,,,Can I access your community from my mobile device?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1FmAAL,,1138,,0018c00002FHQn8AAH,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,Escalated,,,,Storage space,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1FnAAL,,1139,,0018c00002FHQqLAAX,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,Where do I send my check?,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1FoAAL,,1140,,0018c00002FHQk2AAH,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,Billing address change,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1FpAAL,,1141,,0018c00002FHQgFAAX,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,Does your app work on my mobile device?,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1FqAAL,,1142,,0018c00002FHQzvAAH,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,Need guidance getting started with my installation,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1FlAAL,,1137,,0018c00002FHQvUAAX,,,01m8c000001II9MAAW,,,,,,Billing Issue,0128c000002iLr9AAE,Closed,,,,Billing Issue address,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1FrAAL,,1143,,0018c00002FHRB9AAP,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,How do I change my communication preferences?,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1FsAAL,,1144,,0018c00002FHQdOAAX,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,Troubleshooting issues with the product,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1FtAAL,,1145,,0018c00002FHQipAAH,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,Can't understand installation instructions,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1FuAAL,,1146,,0018c00002FHRHaAAP,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Closed,,,,Is my personal information safe?,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1FvAAL,,1147,,0018c00002FHQfmAAH,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Closed,,,,What does your service contract cover?,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1FwAAL,,1148,,0018c00002FHQmpAAH,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,I need to pay my invoice.,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1FxAAL,,1149,,0018c00002FHROyAAP,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,Setup Instructions are missing,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1FyAAL,,1150,,0018c00002FHQXjAAP,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,Product manual is missing,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1FzAAL,,1151,,0018c00002FHQq7AAH,,,01m8c000001II9MAAW,,,,,,Installation,0128c000002iLr9AAE,Closed,,,,Change of Address,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1G0AAL,,1152,,0018c00002FHRQjAAP,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,How do I get started with your service?,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1G1AAL,,1153,,0018c00002FHRRMAA5,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,New,,,,"Product damaged, mishandled during shipping.",Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1G2AAL,,1154,,0018c00002FHRHZAA5,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Working,,,,How do I upgrade?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1G3AAL,,1155,,0018c00002FHRJWAA5,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,New,,,,How can I request a new feature?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1G4AAL,,1156,,0018c00002FHR69AAH,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Working,,,,Was our last payment correct?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1G5AAL,,1157,,0018c00002FHQk0AAH,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,Items missing from shipment.,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1G6AAL,,1158,,0018c00002FHQruAAH,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,New,,,,how is your data secured?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1G7AAL,,1159,,0018c00002FHQzRAAX,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,Researching,,,,Email issues,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1G8AAL,,1160,,0018c00002FHRC2AAP,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,Researching,,,,Issues upgrading to latest version,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1G9AAL,,1161,,0018c00002FHQqiAAH,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Waiting on customer,,,,Customer would like to upgrade,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1GAAA1,,1162,,0018c00002FHR05AAH,,,01m8c000001II9MAAW,,,,,,Installation,0128c000002iLr9AAE,Closed,,,,Inquiry about Global Fund,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1GBAA1,,1163,,0018c00002FHRNCAA5,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Closed,,,,I have a product suggestion.,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1GCAA1,,1164,,0018c00002FHRQSAA5,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Closed,,,,Question about taxes on my order.,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1GDAA1,,1165,,0018c00002FHQqPAAX,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Closed,,,,What does your service contract cover?,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1GEAA1,,1166,,0018c00002FHRRVAA5,,,01m8c000001II9MAAW,,,,,,Wire Transfer,0128c000002iLr9AAE,Closed,,,,Wire Transfer - $45K*,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1GFAA1,,1167,,0018c00002FHQtUAAX,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Working,,,,Customer called to make a payment,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1GGAA1,,1168,,0018c00002FHQhgAAH,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,Need additional product information,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1GHAA1,,1169,,0018c00002FHQfBAAX,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,Question about my last billing statement,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1GIAA1,,1170,,0018c00002FHRCVAA5,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,Assembly instruction help,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1GJAA1,,1171,,0018c00002FHQzbAAH,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Closed,,,,How do I obtain your annual report?,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1GKAA1,,1172,,0018c00002FHQYSAA5,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,How do I change my password?,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1GLAA1,,1173,,0018c00002FHRR3AAP,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Closed,,,,Where do I submit a product suggestion?,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1GMAA1,,1174,,0018c00002FHR8CAAX,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Waiting on customer,,,,I have a question about my bill,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1GNAA1,,1175,,0018c00002FHQoUAAX,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,New,,,,Monitor rebooting overnight,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1GOAA1,,1176,,0018c00002FHRQRAA5,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,New,,,,Configuration is broken,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1GPAA1,,1177,,0018c00002FHRDQAA5,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,Researching,,,,Issue with remote control,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1GQAA1,,1178,,0018c00002FHR6uAAH,,,01m8c000001II9MAAW,,,,,,Wire Transfer,0128c000002iLr9AAE,Closed,,,,Wire Transfer - $20K,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1GRAA1,,1179,,0018c00002FHRQkAAP,,,01m8c000001II9MAAW,,,,,,Billing Issue,0128c000002iLr9AAE,Escalated,,,,Where do I send my check?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1GSAA1,,1180,,0018c00002FHRIkAAP,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,New,,,,How do I extend my product warranty?,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1GTAA1,,1181,,0018c00002FHR50AAH,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,Escalated,,,,Email troubleshooting,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1GUAA1,,1182,,0018c00002FHQonAAH,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,I have a question about my contract.,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1GVAA1,,1183,,0018c00002FHQbeAAH,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Closed,,,,Initiating return process.,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1GWAA1,,1184,,0018c00002FHRIXAA5,,,01m8c000001II9MAAW,,,,,,General,0128c000002iLr9AAE,Closed,,,,I have a product suggestion.,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1GXAA1,,1185,,0018c00002FHRNfAAP,,,01m8c000001II9MAAW,,,,,,Account Support,0128c000002iLr9AAE,Closed,,,,Expediting my order?,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1GYAA1,,1186,,0018c00002FHQhdAAH,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,Customer lost product manual and needs replacement,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1GZAA1,,1187,,0018c00002FHQlUAAX,,,01m8c000001II9MAAW,,,,,,Technical Issue,0128c000002iLr9AAE,New,,,,Can't get into my account,Medium,,,,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
5008c00001HA1GaAAL,,1188,,0018c00002FHRBaAAP,,,01m8c000001II9MAAW,,,,,,Product Support,0128c000002iLr9AAE,Closed,,,,Product setup issues,Medium,,1,2022-03-30T02:42:25.000+0000,,,,0058c00000BTQK6AAP,,,,,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:42:25.000+0000,,,,,1,,,
