Id,IsDeleted,MasterRecordId,LastName,FirstName,Salutation,Name,Title,Company,Street,City,State,PostalCode,Country,Latitude,Longitude,GeocodeAccuracy,Address,Phone,Email,Website,PhotoUrl,Description,LeadSource,Status,Industry,Rating,AnnualRevenue,NumberOfEmployees,OwnerId,IsConverted,ConvertedDate,ConvertedAccountId,ConvertedContactId,ConvertedOpportunityId,IsUnreadByOwner,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,MayEdit,IsLocked,LastViewedDate,LastReferencedDate,Jigsaw,JigsawContactId,CompanyDunsNumber,DandbCompanyId,EmailBouncedReason,EmailBouncedDate,IndividualId,external_id__c,Decision_Timeframe__c,Decision_Timeline__c,Has_Budget__c,Know_Decision_Maker__c,Lead_Quality__c,Lead_Rank__c,Lead_Total__c,Project_Defined__c,Score1__c,Score2__c,Score3__c,Score4__c
00Q8c0000113yOZEAY,,,Wrobel,Florence,,Florence Wrobel,VP Consulting,Glenn & Wright Inc,750 Chestnut,Huntsville,AL,35894,USA,,,,"{""city"":""Huntsville"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""35894"",""state"":""AL"",""street"":""750 Chestnut""}",(701) 555-0164,florencewrobel@mailinator.com,http://www.glennwrightinc.com,/services/images/photo/00Q8c0000113yOZEAY,,Web,Working,Agriculture,,94000000,1300,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,,,,"<img src=""/resource/Dollars/dollar_zero.png"" alt=""zero"" border=""0""/>",Low Priority,0,,0,0,0,0
00Q8c0000113yOaEAI,,,Pate,Gary,,Gary Pate,CEO,Midland Implement Company,9297 Fiddis,Moulton,IA,52572,USA,,,,"{""city"":""Moulton"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""52572"",""state"":""IA"",""street"":""9297 Fiddis""}",(954) 555-0164,garypate@mailinator.com,http://www.midlandimplementcompany.com,/services/images/photo/00Q8c0000113yOaEAI,,Web,Working,Government,,54000000,300,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,,,,"<img src=""/resource/Dollars/dollar_zero.png"" alt=""zero"" border=""0""/>",Low Priority,0,,0,0,0,0
00Q8c0000113yObEAI,,,Clark,Kevin,,Kevin Clark,Director of Business Development,Heritage Bank FSB,9470 Church,Melrose,WI,54642,USA,,,,"{""city"":""Melrose"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""54642"",""state"":""WI"",""street"":""9470 Church""}",(500) 555-0164,kevinclark@mailinator.com,http://www.heritagebankfsb.com,/services/images/photo/00Q8c0000113yObEAI,,Web,Archived,Agriculture,,203040,1600,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,,,,"<img src=""/resource/Dollars/dollar_zero.png"" alt=""zero"" border=""0""/>",Low Priority,0,,0,0,0,0
00Q8c0000113yKeEAI,,,Thompson,Jim,,Jim Thompson,VP of Operations,Plum Creek Manufacturing LP,5178 Hickory,Fairfield,NE,68938,USA,,,,"{""city"":""Fairfield"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""68938"",""state"":""NE"",""street"":""5178 Hickory""}",(343) 555-0164,jimthompson@mailinator.com,http://www.plumcreekmanufacturinglp.com,/services/images/photo/00Q8c0000113yKeEAI,,Web,Working,Insurance,,2000000,1400,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,,,1,"<img src=""/resource/Dollars/dollar_one.png"" alt=""one"" border=""0""/>",Low Priority,5,,5,0,0,0
00Q8c0000113yKdEAI,,,Mabery,Tenisha,,Tenisha Mabery,Owner,J R Gillis Assoc,2915 Solar,Oak Park,IL,60303,USA,,,,"{""city"":""Oak Park"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""60303"",""state"":""IL"",""street"":""2915 Solar""}",(583) 555-0164,tenishamabery@mailinator.com,http://www.jrgillisassoc.com,/services/images/photo/00Q8c0000113yKdEAI,,Web,Working,Healthcare,,80000000,1200,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yKfEAI,,,Shain,Dorothy,,Dorothy Shain,Technical Systems Analyst,Gull Boats & Rv,9076 Kevin Avenue,Mayfield,KY,42066,USA,,,,"{""city"":""Mayfield"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""42066"",""state"":""KY"",""street"":""9076 Kevin Avenue""}",(582) 555-0164,dorothyshain@mailinator.com,http://www.gullboatsrv.com,/services/images/photo/00Q8c0000113yKfEAI,,Web,Working,Media,,28000000,1300,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,,,1,"<img src=""/resource/Dollars/dollar_one.png"" alt=""one"" border=""0""/>",Low Priority,5,,5,0,0,0
00Q8c0000113yKgEAI,,,Isaacs,Tristan,,Tristan Isaacs,VP Sales,Poulsens,3930 Fiddis Mews,Odessa,TX,79763,USA,,,,"{""city"":""Odessa"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""79763"",""state"":""TX"",""street"":""3930 Fiddis Mews""}",(790) 555-0164,tristanisaacs@mailinator.com,http://www.poulsens.net,/services/images/photo/00Q8c0000113yKgEAI,,Web,Working,Government,,46000000,800,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yKhEAI,,,Lively,Jennie,,Jennie Lively,President Sales Exec Finance Exec,Glasgow Stockyards,8693 Warwick,Noble,MO,65715,USA,,,,"{""city"":""Noble"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""65715"",""state"":""MO"",""street"":""8693 Warwick""}",(338) 555-0164,jennielively@mailinator.com,http://www.glasgowstockyards.net,/services/images/photo/00Q8c0000113yKhEAI,,Web,Working,Entertainment,,89000000,200,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yKiEAI,,,Lentz,Bobby,,Bobby Lentz,CEO,Utpton,1842 Rutgers,Camp Nelson,CA,93208,USA,,,,"{""city"":""Camp Nelson"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""93208"",""state"":""CA"",""street"":""1842 Rutgers""}",(214) 555-0164,bobbylentz@mailinator.com,http://www.utpton.com,/services/images/photo/00Q8c0000113yKiEAI,,Web,Working,Biotechnology,,86000000,2000,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yKjEAI,,,Ashworth,Yolanda,,Yolanda Ashworth,VP IT,Ferguson,4547 Copperwood,El Paso,TX,88546,USA,,,,"{""city"":""El Paso"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""88546"",""state"":""TX"",""street"":""4547 Copperwood""}",(598) 555-0164,yolandaashworth@mailinator.com,http://www.ferguson.com,/services/images/photo/00Q8c0000113yKjEAI,,Web,Open,Biotechnology,,32000000,1200,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,,,1,"<img src=""/resource/Dollars/dollar_one.png"" alt=""one"" border=""0""/>",Low Priority,5,,5,0,0,0
00Q8c0000113yKkEAI,,,Wildt,Andrea,,Andrea Wildt,VP Consulting,sfdc,5578 Pinehurst Street,Rockville,RI,68264,USA,,,,"{""city"":""Rockville"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""68264"",""state"":""RI"",""street"":""5578 Pinehurst Street""}",(211) 555-0164,andreawildt@mailinator.com,http://www.sfdc.net,/services/images/photo/00Q8c0000113yKkEAI,,Web,Open,Electronics,,,1600,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,,,1,"<img src=""/resource/Dollars/dollar_one.png"" alt=""one"" border=""0""/>",Low Priority,5,,5,0,0,0
00Q8c0000113yKlEAI,,,Nassar,Nichole,,Nichole Nassar,VP Consulting,Sanjel Usa Inc,9726 Clark Cove,Lowell,OH,45744,USA,,,,"{""city"":""Lowell"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""45744"",""state"":""OH"",""street"":""9726 Clark Cove""}",(203) 555-0164,nicholenassar@mailinator.com,http://www.sanjelusainc.net,/services/images/photo/00Q8c0000113yKlEAI,,Web,Working,Engineering,,94000000,1800,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yKmEAI,,,Cavazos,Darci,,Darci Cavazos,Chief Information Officer,Simkins-Hallin Lumber Co,2566 Elm,Racine,WI,53402,USA,,,,"{""city"":""Racine"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""53402"",""state"":""WI"",""street"":""2566 Elm""}",(617) 555-0164,darcicavazos@mailinator.com,http://www.simkinshallinlumberco.net,/services/images/photo/00Q8c0000113yKmEAI,,Web,Archived,Machinery,,42000000,2000,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yKnEAI,,,Campbell,Michael,,Michael Campbell,Technical Systems Analyst,Mc Laughlin Piven Vogel,5897 Crooks,Silver Lake,IN,46982,USA,,,,"{""city"":""Silver Lake"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""46982"",""state"":""IN"",""street"":""5897 Crooks""}",(476) 555-0164,michaelcampbell@mailinator.com,http://www.mclaughlinpivenvogel.net,/services/images/photo/00Q8c0000113yKnEAI,,Web,Contacted,Food & Beverage,,2000000,1300,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,,,1,"<img src=""/resource/Dollars/dollar_one.png"" alt=""one"" border=""0""/>",Low Priority,5,,5,0,0,0
00Q8c0000113yKoEAI,,,Andrew,Leigh,Mr.,Leigh Andrew,Spouse,Pacific Gas & Electric,7635 Wilson Court,Julian,CA,92036,USA,,,,"{""city"":""Julian"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""92036"",""state"":""CA"",""street"":""7635 Wilson Court""}",(556) 555-0164,leighandrew@mailinator.com,http://www.pacificgaselectric.com,/services/images/photo/00Q8c0000113yKoEAI,,Web,Working,Healthcare,,9000000,1800,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yKpEAI,,,Templey,Chris,,Chris Templey,,Employnet,"<a href=""http://maps.google.com?q=%20%20%20"" target=""_blank""><img src=""https://na1.salesforce.com/servlet/servlet.FileDownload?file=01530000000NkCl"" alt=""Map Address in Google"" border=""0""/></a>",,,,,,,,"{""city"":null,""country"":null,""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":null,""street"":""<a href=\""http://maps.google.com?q=%20%20%20\"" target=\""_blank\""><img src=\""https://na1.salesforce.com/servlet/servlet.FileDownload?file=01530000000NkCl\"" alt=\""Map Address in Google\"" border=\""0\""/></a>""}",1245896523,ctempley@employnet.com,,/services/images/photo/00Q8c0000113yKpEAI,,Web,Qualified - Convert,,,,,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yKqEAI,,,Quayle,Raina,,Raina Quayle,SVP Administration and Finance,Plum Creek Timber Co,2572 Sarasota,Aniwa,WI,54408,USA,,,,"{""city"":""Aniwa"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""54408"",""state"":""WI"",""street"":""2572 Sarasota""}",(364) 555-0164,rainaquayle@mailinator.com,http://www.plumcreektimberco.net,/services/images/photo/00Q8c0000113yKqEAI,,Web,Open,Government,,56000000,1200,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yKrEAI,,,Metzger,Greg,,Greg Metzger,Chief Financial Officer,Montana Furniture Ind,418 Wade Mews,Luverne,MN,56156,USA,,,,"{""city"":""Luverne"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""56156"",""state"":""MN"",""street"":""418 Wade Mews""}",(616) 555-0164,gregmetzger@mailinator.com,http://www.montanafurnitureind.com,/services/images/photo/00Q8c0000113yKrEAI,,Web,Working,Electronics,,98000000,1100,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,,,1,"<img src=""/resource/Dollars/dollar_one.png"" alt=""one"" border=""0""/>",Low Priority,5,,5,0,0,0
00Q8c0000113yKsEAI,,,Robinson,Laura,,Laura Robinson,Technical Systems Analyst,"DevTech, Inc.",7062 Rivard Blvd,Lattimore,NC,28089,USA,,,,"{""city"":""Lattimore"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""28089"",""state"":""NC"",""street"":""7062 Rivard Blvd""}",(450) 555-0164,laurarobinson@mailinator.com,http://www.devtechinc.net,/services/images/photo/00Q8c0000113yKsEAI,,Web,Open,Energy,,33000000,700,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yKzEAI,,,Barra,Bonnie,,Bonnie Barra,EVP Business Development,Roseburg Forest Products Co,3484 Pinklon Circle,San Miguel,CA,93451,USA,,,,"{""city"":""San Miguel"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""93451"",""state"":""CA"",""street"":""3484 Pinklon Circle""}",(261) 457-1354,bonniebarra@mailinator.com,http://www.roseburgforestproductsco.net,/services/images/photo/00Q8c0000113yKzEAI,,Web,Approved,Environmental,,24000000,1600,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yKtEAI,,,Watkins,Bruce,,Bruce Watkins,Chairman of the Board Chief Executive Officer,Gusto Distributing,69 Oberlin,Stevens Point,WI,54481,USA,,,,"{""city"":""Stevens Point"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""54481"",""state"":""WI"",""street"":""69 Oberlin""}",(631) 689-9753,brucewatkins@mailinator.com,http://www.gustodistributing.com,/services/images/photo/00Q8c0000113yKtEAI,,Web,Approved,Banking,,55000000,1200,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,,,1,"<img src=""/resource/Dollars/dollar_one.png"" alt=""one"" border=""0""/>",Low Priority,5,,5,0,0,0
00Q8c0000113yL0EAI,,,Dauphin,Rene,,Rene Dauphin,Manager Sales Exec Finance Exec,sfdc,8231 Brentwood Street,Woodrow,CO,80757,USA,,,,"{""city"":""Woodrow"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""80757"",""state"":""CO"",""street"":""8231 Brentwood Street""}",(503) 555-0164,renedauphin@mailinator.com,http://www.sfdc.net,/services/images/photo/00Q8c0000113yL0EAI,,Web,Open,Food & Beverage,,32000000,1900,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,,"<img src=""/resource/Dollars/dollar_one.png"" alt=""one"" border=""0""/>",Medium Priority,7,,0,0,0,7
00Q8c0000113yL1EAI,,,Blay,Jeff,,Jeff Blay,,"Toontown, Inc.","<a href=""http://maps.google.com?q=%20%20%20"" target=""_blank""><img src=""https://na1.salesforce.com/servlet/servlet.FileDownload?file=01530000000NkCl"" alt=""Map Address in Google"" border=""0""/></a>",,,,,,,,"{""city"":null,""country"":null,""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":null,""street"":""<a href=\""http://maps.google.com?q=%20%20%20\"" target=\""_blank\""><img src=\""https://na1.salesforce.com/servlet/servlet.FileDownload?file=01530000000NkCl\"" alt=\""Map Address in Google\"" border=\""0\""/></a>""}",(408) 652-3258,jblay@toontown.com,,/services/images/photo/00Q8c0000113yL1EAI,,Web,Qualified - Convert,,,,,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yKuEAI,,,Bissett,Rhett,,Rhett Bissett,Chairman of the Board Chief Executive Officer,Wittichen Supply Company,1819 Westover Blvd,Columbia,NC,27925,USA,,,,"{""city"":""Columbia"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""27925"",""state"":""NC"",""street"":""1819 Westover Blvd""}",(211) 555-0164,rhettbissett@mailinator.com,http://www.wittichensupplycompany.com,/services/images/photo/00Q8c0000113yKuEAI,,Web,Working,Government,,96000000,900,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,1,0,0,5,7
00Q8c0000113yL2EAI,,,Perkins,Jan,,Jan Perkins,CFO,Fire Suppression Systems Inc,5680 Hardwoods Cove,Friedensburg,PA,17933,USA,,,,"{""city"":""Friedensburg"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""17933"",""state"":""PA"",""street"":""5680 Hardwoods Cove""}",(767) 413-3223,janperkins@mailinator.com,http://www.firesuppressionsystemsinc.com,/services/images/photo/00Q8c0000113yL2EAI,,Web,Approved,Chemicals,,83000000,200,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yKvEAI,,,Dupont,Joanne,,Joanne Dupont,EVP Business Development,Williams Inland Distributors,832 Gladstone Street,New York,NY,10160,USA,,,,"{""city"":""New York"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""10160"",""state"":""NY"",""street"":""832 Gladstone Street""}",(666) 555-0164,joannedupont@mailinator.com,http://www.williamsinlanddistributors.net,/services/images/photo/00Q8c0000113yKvEAI,,Web,Working,Food & Beverage,,7000000,700,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yL3EAI,,,Bettis,Jacques,,Jacques Bettis,SVP Production,bluebird marketing,4400 Bafferton Avenue,Nelsonia,VA,23414,USA,,,,"{""city"":""Nelsonia"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""23414"",""state"":""VA"",""street"":""4400 Bafferton Avenue""}",(395) 555-0164,jacquesbettis@mailinator.com,http://www.bluebirdmarketing.com,/services/images/photo/00Q8c0000113yL3EAI,,Web,Open,Communications,,13000000,800,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,1,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yL4EAI,,,Thomas,Jeff,,Jeff Thomas,SVP Production,Better Business Systems,343 Groesbeck,Slaton,TX,79364,USA,,,,"{""city"":""Slaton"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""79364"",""state"":""TX"",""street"":""343 Groesbeck""}",(706) 555-0164,jeffthomas@mailinator.com,http://www.betterbusinesssystems.com,/services/images/photo/00Q8c0000113yL4EAI,,Web,Working,Government,,5000000,1800,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,,1,1,"<img src=""/resource/Dollars/dollar_two.png"" alt=""two"" border=""0""/>",Medium Priority,12,,5,0,0,7
00Q8c0000113yL5EAI,,,Rey,Wayne,,Wayne Rey,Director-Human Resources,Jim Palmer Trucking Inc.,8120 Cottage,Danbury,NH,3230,USA,,,,"{""city"":""Danbury"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""3230"",""state"":""NH"",""street"":""8120 Cottage""}",(765) 555-0164,waynerey@mailinator.com,http://www.jimpalmertruckinginc.com,/services/images/photo/00Q8c0000113yL5EAI,,Web,Archived,Agriculture,,93000000,300,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,,,1,"<img src=""/resource/Dollars/dollar_one.png"" alt=""one"" border=""0""/>",Low Priority,5,,5,0,0,0
00Q8c0000113yKwEAI,,,Knopf,Shawanda,,Shawanda Knopf,Operations Manager,Northwest Display Fireworks,9402 Strathdale,Equinunk,PA,18417,USA,,,,"{""city"":""Equinunk"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""18417"",""state"":""PA"",""street"":""9402 Strathdale""}",(267) 555-0164,shawandaknopf@mailinator.com,http://www.northwestdisplayfireworks.com,/services/images/photo/00Q8c0000113yKwEAI,,Web,Working,Consulting,,88000000,1700,0058c00000BTQK6AAP,,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T18:04:40.000+0000,,1,,,,,,,,,,,,,,1,1,"<img src=""/resource/Dollars/dollar_three.png"" alt=""three"" border=""0""/>",High Priority,17,1,5,0,5,7
